Município,Ano,Agro,Indústria,Serviço,IPTU,ISS,ITBI,Vínculos,PIB
Jardinopolis,2011,8.768439108061749,6.594625500285877,7.214979988564894,38.036237400625666,29.898252952508976,17.812899100770498,0.13264722698684964,15067.15
Jardinopolis,2012,9.44284064665127,0.8337182448036952,3.4133949191685913,38.992450250174194,37.745060983608425,15.434537295628521,0.11778290993071594,17711.14
Jardinopolis,2013,11.874491574665893,1.0063916327716445,3.800697269029634,53.620148495063454,25.811283844042183,15.32286808446351,0.14991284137129576,19023.17
Jardinopolis,2014,6.483205657041839,0.9216263995285798,4.262816735415439,53.588279752617616,66.40548856873954,16.8605986776505,0.13317619328226282,21835.31
Jardinopolis,2015,7.100478468899522,0.7721291866028708,4.524521531100478,99.3402480012518,45.20638929012811,17.817780447413877,0.12739234449760767,21986.69
Jardinopolis,2016,13.67616737416616,1.1000606428138267,5.078229229836264,60.63504439451722,83.94792407960826,37.64094626979982,0.11582777440873257,22871.14
Jardinopolis,2017,7.788307692307693,0.9464615384615385,5.859692307692308,58.96368466816086,104.77056346665724,49.66112979379342,0.13292307692307692,25867.48
Jardinopolis,2018,7.28025078369906,2.121630094043887,6.1824451410658305,73.39286598493103,200.0622480780539,47.43771041303298,0.14608150470219436,24795.48
Jardinopolis,2019,8.922929936305733,4.947133757961783,8.037579617834394,65.2516308956637,116.46744132009873,36.983629626523246,0.15477707006369426,27458.68
Jupia,2003,3.4379898570769942,0.4029506685108345,1.7413554633471646,11.480121983111157,6.482431488885939,11.798935850248501,0.051175656984785614,7792.66
Jupia,2004,3.487827715355805,0.35814606741573035,1.8436329588014981,14.663890829800703,8.306220852583285,15.260448460478745,0.05102996254681648,7967.62
Jupia,2005,3.052905054322154,0.41284837033538024,1.449692961738309,8.647859189921114,9.556915436002882,21.74869276746325,0.05904581955597544,7102.26
Jupia,2006,2.771796093377799,0.5269175797999047,1.5445450214387804,8.541128069149881,12.945651563564887,16.92260148430095,0.06526917579799904,7373.26
Jupia,2007,4.243879692235953,0.835159710888319,1.8428538120774074,20.71270188332003,17.32271957478755,19.599393193573185,0.07367684775005828,9831.92
Jupia,2008,5.201826484018265,0.7557077625570776,2.3529680365296803,19.779939950853606,18.413125054854245,23.665502497272875,0.06666666666666667,11741.7
Jupia,2009,4.338672768878719,0.7441647597254004,2.191762013729977,20.31698618585831,14.414605791565446,27.881497526222013,0.07276887871853546,10875.29
Jupia,2010,4.500924214417745,1.0503696857670979,2.5351201478743066,20.822002147225092,17.21211248367241,19.24767221235693,0.08872458410351201,12005.44
Jupia,2011,5.381707886140924,1.5226318245450303,6.99066728884741,53.459206183695755,23.641766917231173,13.781982587761597,0.09239384041063929,19118.56
Jupia,2012,4.229186155285313,1.0739008419083256,4.688026192703461,51.86269513158653,22.71184309855435,15.579054775593171,0.1019644527595884,15067.75
Jupia,2013,8.893883225208526,2.087117701575533,3.696014828544949,59.211745644109826,111.14841666659083,11.646971994505469,0.11399443929564411,20440.29
Jupia,2014,7.300930232558139,2.1562790697674417,4.527906976744186,59.71076488850744,26.79136084953721,25.666542077318883,0.1241860465116279,19980.72
